H (Oe),Mx (emu),,,
359.896358,-0.0001076,0.000000009148241,0.000000009148241,
380.665377,-0.00010741,0.000000055642344,0.000000055642344,
404.208598,-0.0001061,0.000000128385874,0.000000128385874,
420.253977,-0.00010404,0.000000076945228,0.000000076945228,
441.697802,-0.00010239,0.000000144415250,0.000000144415250,
465.241022,-0.00009899,0.000000045151889,0.000000045151889,
479.636876,-0.00009834,-0.000000092840581,1000.000000000000000,
508.503563,-0.00010102,0.000000066685863,0.000000066685863,
516.001404,-0.00010052,0.000000304272307,0.000000304272307,
533.321416,-0.00009525,-0.000000050821648,1000.000000000000000,
568.93616,-0.00009706,0.000000198152281,0.000000198152281,
584.681626,-0.00009394,0.000000072690754,0.000000072690754,
600.50207,-0.00009279,-0.000000001408856,1000.000000000000000,
621.795938,-0.00009282,0.000000033533465,0.000000033533465,
634.917159,-0.00009238,0.000000014624093,0.000000014624093,
669.107313,-0.00009188,0.000000185912106,0.000000185912106,
679.004463,-0.00009004,0.000000115742134,0.000000115742134,
705.096949,-0.00008702,0.000000188498715,0.000000188498715,
727.590471,-0.00008278,-0.000000140615560,1000.000000000000000,
751.058713,-0.00008608,0.000000230733087,0.000000230733087,
766.054395,-0.00008262,-0.000000059374792,1000.000000000000000,
788.622895,-0.00008396,0.000000198907835,0.000000198907835,
806.017886,-0.0000805,0.000000031484475,0.000000031484475,
828.8863,-0.00007978,-0.000000049061742,1000.000000000000000,
849.880255,-0.00008081,0.000000687917467,0.000000687917467,
852.729434,-0.00007885,-0.000000026204017,1000.000000000000000,
882.495862,-0.00007963,0.000000139187354,0.000000139187354,
908.288435,-0.00007604,0.000000022605378,0.000000022605378,
925.983339,-0.00007564,-0.000000002073136,1000.000000000000000,
940.454172,-0.00007567,0.000000084321797,0.000000084321797,
976.743721,-0.00007261,0.000000387588560,0.000000387588560,
990.314813,-0.00006735,0.000000353530805,0.000000353530805,
1037.326275,-0.00005073,-0.000000015964696,1000.000000000000000,
1097.458958,-0.00005169,-0.000000002883713,1000.000000000000000,
1152.94298,-0.00005185,0.000000126226817,0.000000126226817,
1199.129679,-0.00004602,0.000000250277811,0.000000250277811,
1247.715688,-0.00003386,0.000000123314192,0.000000123314192,
1293.452516,-0.00002822,0.000000170563586,0.000000170563586,
1351.260869,-0.00001836,0.000000163902608,0.000000163902608,
1401.046532,-0.0000102,0.000000301756069,0.000000301756069,
1450.457303,0.00000471,0.000000139360790,0.000000139360790,
1493.869801,0.00001076,0.000000272573917,0.000000272573917,
1548.753996,0.00002572,0.000000123967315,0.000000123967315,
1595.540522,0.00003152,0.000000310738293,0.000000310738293,
1646.000991,0.0000472,0.000000166667098,0.000000166667098,
1698.560855,0.00005596,0.000000370127525,0.000000370127525,
1746.247122,0.00007361,0.000000085747897,0.000000085747897,
1826.249084,0.00008047,0.000000580528895,0.000000580528895,
1845.593513,0.0000917,0.000000153387703,0.000000153387703,
1894.554413,0.00009921,0.000000200344620,0.000000200344620,
1946.814364,0.00010968,0.000000111335809,0.000000111335809,
2093.847022,0.00012605,0.000000065881209,0.000000065881209,
2193.268391,0.0001326,0.000000158604220,0.000000158604220,
2293.13963,0.00014844,0.000000085656010,0.000000085656010,
2396.459876,0.00015729,0.000000162333647,0.000000162333647,
2491.757433,0.00017276,-0.000000105935818,1000.000000000000000,
2594.177938,0.00016191,0.000000041569145,0.000000041569145,
2696.898357,0.00016618,0.000000058046191,0.000000058046191,
2793.545525,0.00017179,0.000000216579764,0.000000216579764,
2894.016592,0.00019355,0.000000009519319,0.000000009519319,
2992.763155,0.00019449,-0.000000104051667,1000.000000000000000,
3094.058985,0.00018395,0.000000082716605,0.000000082716605,
3193.555332,0.00019218,0.000000056418980,0.000000056418980,
3295.82588,0.00019795,0.000000065963262,0.000000065963262,
3392.697984,0.00020434,0.000000004185703,0.000000004185703,
3497.817712,0.00020478,0.000000047499419,0.000000047499419,
3594.239944,0.00020936,-0.000000011579561,1000.000000000000000,
3690.962091,0.00020824,-0.000000052088959,1000.000000000000000,
3790.983287,0.00020303,0.000000020095812,0.000000020095812,
3896.477907,0.00020515,0.000000200458112,0.000000200458112,
3996.349146,0.00022517,0.000000034989497,0.000000034989497,
4093.521163,0.00022857,-0.000000103513940,1000.000000000000000,
4189.643482,0.00021862,0.000000090505724,0.000000090505724,
4292.288923,0.00022791,-0.000000143655311,1000.000000000000000,
4387.586479,0.00021422,0.000000022881394,0.000000022881394,
4484.608539,0.00021644,0.000000049500712,0.000000049500712,
4591.677706,0.00022174,-0.000000065032497,1000.000000000000000,
4691.473967,0.00021525,-0.000000039398431,1000.000000000000000,
4790.970314,0.00021133,0.000000193389008,0.000000193389008,
4844.954768,0.00022177,0.000000030022193,0.000000030022193,
4992.512275,0.0002262,-0.000000230900426,1000.000000000000000,
5093.508191,0.00020288,0.000000423301192,0.000000423301192,
5189.255618,0.00024341,-0.000000168221120,1000.000000000000000,
5288.826944,0.00022666,0.000000593872525,0.000000593872525,
5391.997233,0.00028793,0.000000218852816,0.000000218852816,
5486.170113,0.00030854,-0.000000750716240,1000.000000000000000,
5593.614172,0.00022788,0.000000184470033,0.000000184470033,
5690.486275,0.00024575,-0.000000175903660,1000.000000000000000,
5785.708853,0.000229,0.000000206834613,0.000000206834613,
5896.376984,0.00025189,-0.000000069081764,1000.000000000000000,
5996.548137,0.00024497,0.000000040851836,0.000000040851836,
